201,-1.8325334329484002
202,-1.8259061277699
203,-1.8237720620808
204,-1.8237221892518
205,-1.8272098119632
206,-1.8290299985890999
207,-1.8324463388764
208,-1.8367027579654
209,-1.8421887254195999
210,-1.8417548731256
211,-2.2417669943542
212,-2.1885403456096
213,-2.1510606157082997
214,-2.0753011557435004
215,-2.0416795274868
216,-1.9882555352401001
217,-1.945571085944
218,-1.9181866506026
219,-1.9099020580877
220,-1.9087280189633
221,-1.9021453342141998
222,-1.8851464936191
223,-1.8556355061491
224,-1.8321651451133
225,-1.8158575318769001
226,-1.8782643456883
227,-1.9401646964535
228,-1.9232109437004001
229,-1.8370833760114
230,-1.8236286156842
231,-1.8179486020766
232,-1.8171171549252
233,-1.8182797309498
234,-1.8163643754144
235,-1.816361867064
236,-1.8160483345679
237,-1.819718655186
238,-1.8254866477281
239,-1.8235912740822
240,-1.8225927483955
241,-1.8254172684072
242,-1.8285688778734
243,-1.8344271200016
244,-1.8418253308994
245,-1.8476517110676
246,-2.3175426028365
247,-2.2805948838713004
248,-2.2417295092662997
249,-2.1336838148998
250,-2.0503720381946
251,-2.001574827117
252,-1.9587627157498
253,-1.9158792285808999
254,-1.8872219897317
255,-1.8843121359511998
256,-1.8818209670225001
257,-1.8683321614764
258,-1.8459899397433
259,-1.8211963920147
260,-1.8258598106402
261,-1.9223286957146999
262,-2.0681809682324
263,-1.9428835221013
264,-1.8586765139055001
265,-1.8379959050755001
266,-1.8351904790638
267,-1.8304015077089
268,-1.8213861934690998
269,-1.8165385054041001
270,-1.8159283801268
271,-1.8176388416409
272,-1.8357215381781
273,-1.8864957178561002
274,-1.8628394045007002
275,-1.8267268954559
276,-1.8202188409214
277,-1.8220333581694
278,-1.8306682259992002
279,-1.8390941409136001
280,-1.8448556091544999
281,-2.5166343967355003
282,-2.4837328935178
283,-2.370262486218
284,-2.2783700655389
285,-2.2798313182259
286,-2.131833919913
287,-1.9933652905924
288,-1.9516875137451
289,-1.9161886200890001
290,-1.8693612805357
291,-1.8583171423553
292,-1.8501538608901
293,-1.8362198857771
294,-1.8159522749455
295,-1.8068472174830998
296,-1.8422840116724999
297,-1.9248172407464998
298,-1.9215149356471999
299,-1.9466498973265
300,-1.9039513692252998
301,-1.8740972814187
302,-1.8493997460318998
303,-1.8327591597323
304,-1.8230110788373999
305,-1.8202545558708
306,-1.8275152890325002
307,-1.8713655667585
308,-1.9608050919092
309,-1.9210352738899001
310,-1.8290202158254
311,-1.8100348736071001
312,-1.8129472846664
313,-1.8260776491465
314,-1.8361156896532
315,-1.8428289463115
316,-2.6936575357751
317,-2.6774389156876
318,-2.5843844832313
319,-2.4306407163365003
320,-2.3391750577836
321,-2.2185959064496
322,-2.0539520425064
323,-1.9948741213269
324,-1.9482668392069
325,-1.8969694364391
326,-1.8551278997671
327,-1.8356130026652
328,-1.8215707737763
329,-1.8043982121578
330,-1.7956230191446
331,-1.8117208363965
332,-1.8375015834324
333,-2.0278343881077
334,-2.1440060790852997
335,-2.0093319402062
336,-1.9325325178487
337,-1.8786379949006
338,-1.845933670575
339,-1.8265971486116
340,-1.8208675970034
341,-1.8242986731928
342,-1.8397558570336001
343,-1.8730214067647
344,-1.8484423208574001
345,-1.8247429567189999
346,-1.8120637606481
347,-1.8168474749280998
348,-1.8272391829782
349,-1.8357514697149
350,-1.8422014295377
351,-2.7937721097529002
352,-2.8263357165842997
353,-2.8701546407137997
354,-2.4699782223676
355,-2.3126103890865
356,-2.1799955984329
357,-2.1078023973598
358,-2.0712754686031998
359,-1.9704632960967001
360,-1.9214438692706999
361,-1.8503357296374
362,-1.8085261014810001
363,-1.8030867664202999
364,-1.7878526636368999
365,-1.7859059330297
366,-1.7966449756090999
367,-1.8218444966561
368,-2.0579020894788
369,-2.3032082004787
370,-2.1626753621873
371,-2.0501776989704
372,-1.9479610664023002
373,-1.8808568221992
374,-1.8430750074185
375,-1.8259840690622
376,-1.8224512905916
377,-1.8224489749965
378,-1.8218707895814
379,-1.8175572567603
380,-1.8227141657319001
381,-1.8256897573966
382,-1.8292754179044
383,-1.8378395116738
384,-1.8422510143741
385,-1.8397198427155999
386,-2.9423661635783
387,-2.8539115022723998
388,-2.8789676659746
389,-2.592044097823
390,-2.4262697512435003
391,-2.272810733876
392,-2.1742519555969997
393,-2.1206966009293002
394,-2.003282633378
395,-1.8954891081185001
396,-1.8167062870167
397,-1.7853353848408
398,-1.7792562398090999
399,-1.7738334589451998
400,-1.768726220549
401,-1.7736155163217
402,-1.7894164213149
403,-1.8652041872034
404,-2.1336925617796
405,-2.4202939932452
406,-2.2836643424405003
407,-2.0808714988429
408,-1.9573884316388002
409,-1.8745962230086
410,-1.8357744541057
411,-1.823926229895
412,-1.8239521343366
413,-1.8299872142384
414,-1.8275761481469999
415,-1.8339162926836
416,-1.8498670443715
417,-1.8715457798794
418,-1.8810322929732999
419,-1.9126527215696
420,-1.8579581655006
421,-2.4951599878694
422,-2.7003549662694
423,-2.7107567316944
424,-2.5875632655577
425,-2.4744658730019
426,-2.3913464171132
427,-2.3922390798268998
428,-2.2147849293907003
429,-2.234453890022
430,-1.8631179402634
431,-1.7721234386976
432,-1.7680265301490001
433,-1.7681499310724
434,-1.7686874400991
435,-1.7617849477422
436,-1.773479225907
437,-1.7729111657653
438,-1.8154775993604
439,-1.9591886956296
440,-2.442603324122
441,-2.4347619166702996
442,-2.1580930482566
443,-2.0045913015856
444,-1.9048488807556
445,-1.8397165724825
446,-1.8277447760611
447,-1.8345394578924
448,-1.8540049382311
449,-1.8401281237861
450,-1.8467950286932
451,-1.9133037777313
452,-2.0544836184474002
453,-1.9864397190795
454,-1.9330646493534
455,-1.8651409334547
456,-2.3259023609351
457,-2.5996653096168996
458,-2.6889233033925004
459,-2.5842327357434
460,-2.5484613794826
461,-2.4243283555587
462,-2.2521999414342
463,-2.0306687227674
464,-1.9215159616171
465,-1.8153447476498
466,-1.7711257652558
467,-1.7605194348936
468,-1.7562940483018001
469,-1.7545486362039
470,-1.7507329367712
471,-1.7552794243402
472,-1.7559718591741
473,-1.782317127399
474,-1.8296957881192
475,-2.0851673250470997
476,-2.3982029654712003
477,-2.11194197218
478,-2.058344336146
479,-1.9540667470198
480,-1.8397426300500999
481,-1.8335897896292
482,-1.8401587111664
483,-1.8458360061852
484,-1.858039218788
485,-1.8771563209227
486,-1.9016402742037999
487,-2.0376504729469
488,-2.0009473880602
489,-1.8961361500538
490,-1.8890818459740002
491,-2.1041956724649
492,-2.3944194808827
493,-2.7746726287552
494,-2.4654860322367
495,-2.3519853775779
496,-2.2589721286552
497,-2.1477989939424003
498,-2.0240327672677
499,-1.8704157972505
500,-1.7994716591517999
501,-1.7550538273715999
502,-1.748331719069
503,-1.7456970408606
504,-1.7446654278565
505,-1.7401402833105002
506,-1.7355146194400999
507,-1.7327355847677
508,-1.7393840861033
509,-1.7525103692603
510,-1.7785056999051998
511,-1.8283099343733
512,-1.8648423497412
513,-1.9287821213996998
514,-1.8844541096769
515,-1.8708979194778999
516,-1.8892916034765002
517,-1.8799889357259
518,-1.866598017506
519,-1.9042290025916
520,-1.9412977479249
521,-1.9624563760447
522,-2.0468941538622
523,-1.9702914289786
524,-1.9123244451436001
525,-1.9719892738109
526,-1.8979113905579
527,-1.9625584915682
528,-2.0725474229245
529,-2.1004158135893
530,-2.4655742903794
531,-2.3768200780123996
532,-1.9281339597825
533,-1.7760722334831
534,-1.7129989362154
535,-1.7178806949596999
536,-1.7280870040085998
537,-1.7335728136585
538,-1.7385775213966999
539,-1.746287710741
540,-1.7407862877042
541,-1.7384705153601
542,-1.7362791311988002
543,-1.7355539445156
544,-1.7372276167616
545,-1.7395479154125
546,-1.7394836306945
547,-1.7679271121582
548,-1.7932524860524
549,-1.8582901123044
550,-1.9069570790508001
551,-1.9861588851221
552,-2.1062140126028996
553,-1.9824602161158
554,-1.9529386534353
555,-2.0187123571818
556,-2.0326250730055
557,-2.0941787204619
558,-2.0978931746212
559,-1.9837534714046001
560,-2.0946112449142
561,-1.9550013032681
562,-1.8560796959451
563,-1.8793409757216
564,-1.9365710584686
565,-2.1711038344808
566,-2.1609967027937
567,-1.8428981327868
568,-1.8361675119444
569,-1.7432005291339001
570,-1.7078166384572
571,-1.7093684912899
572,-1.7158299079252
573,-1.7416442538435002
574,-1.7952704100321
575,-1.786671443581
576,-1.7583771701047002
577,-1.748243861311
578,-1.7483810314311
579,-1.7473110110895
580,-1.739379295625
581,-1.7408752536989
582,-1.7510455894518
583,-1.8012391258059999
584,-1.9337969585318
585,-2.0174194947102
586,-2.0493362629058
587,-2.2160270168573
588,-2.1473422363646
589,-2.0330735856921
590,-2.0721713892059
591,-2.162347985103
592,-2.2661053694466
593,-2.3375498399183003
594,-2.3088651990045
595,-2.2262140321316
596,-1.9129367572773999
597,-1.8455974025278998
598,-1.8232827386636
599,-1.8595580126617002
600,-1.8445871021329998
601,-1.8374964177711
602,-1.7537854102641999
603,-1.7344196915530998
604,-1.7313005148221001
605,-1.7195484997084
606,-1.7173541962182
607,-1.7432578743731002
608,-1.8338851339353
609,-1.9246439311982002
610,-1.9105692454119
611,-1.8319072699473
612,-1.7862220900752
613,-1.7619312056654
614,-1.7490977146086
615,-1.7437134173835
616,-1.7491969114459
617,-1.7500089454831
618,-1.8016121593398
619,-2.0485014358253
620,-2.1699136783647
621,-2.3173561685082
622,-2.3114746785871
623,-2.2681940659733
624,-2.1296272041009003
625,-2.1405967395271
626,-2.2530197415632003
627,-2.4286764043382
628,-2.5895638820874
629,-2.6281380666167
630,-2.5219377756896
631,-1.9510493671690001
632,-1.8739351292086999
633,-1.8017459615694
634,-1.7567115389135999
635,-1.7459726601233
636,-1.7239182671848001
637,-1.7124465223617
638,-1.7129756179613
639,-1.7164091766132001
640,-1.7211213814306
641,-1.7555931243696
642,-1.8467348084682
643,-2.0266298540028997
644,-2.1174695331241002
645,-2.0955705743563
646,-1.9965020846183
647,-1.8958980255795
648,-1.8321232198755
649,-1.7952960369389
650,-1.7618471176443
651,-1.7461109552836
652,-1.7428808050071
653,-1.7444666426321
654,-1.8504607152022
655,-2.011890859
656,-2.465971723314
657,-2.6091417485278
658,-2.3954133018621
659,-2.2866980194459003
660,-2.2157311747518
661,-2.3152188247391
662,-2.4774010918646
663,-2.6949434971429
664,-2.8295116520598
665,-2.5559846943079
666,-1.8357450663466
667,-1.7983438570972001
668,-1.7703900456905999
669,-1.7400219264608
670,-1.7140471528814
671,-1.7022371137737
672,-1.6874817384888
673,-1.6786323997480999
674,-1.6902887150443
675,-1.7349840207567
676,-1.8261939763096
677,-1.9183402973986998
678,-2.0719874288503
679,-2.2179513725641
680,-2.230904027941
681,-2.1752095530277002
682,-1.9927297422472
683,-1.8934227312103
684,-1.8896940193466
685,-1.8379784999854
686,-1.7772532374613
687,-1.739849377406
688,-1.7301156875905999
689,-1.7381181744288001
690,-1.7716720473127
691,-2.0417743792478
692,-2.486004703137
693,-2.5731084644593003
694,-2.3443785493741003
695,-2.243211940441
696,-2.1876905170455996
697,-2.2640685198228003
698,-2.3501083475817
699,-2.3456455161807996
700,-2.3196176496503997
701,-1.9664247150532999
702,-1.8733557523077
703,-1.8435010787005002
704,-1.8271170030153001
705,-1.8023754683335
706,-1.7987542499656999
707,-1.7949191124235002
708,-1.786701081173
709,-1.8028462749749001
710,-1.8635151302875
711,-1.9532058446865002
712,-2.0875716668319
713,-2.250739551828
714,-2.4714653036045
715,-2.6091452370101003
716,-2.4801964983072
717,-2.1993460356842003
718,-2.1214491547125
719,-2.1464124186222002
720,-2.0888348554477
721,-1.9757098061105
722,-1.8853486860573
723,-1.8416204418779
724,-1.838598504912
725,-1.8640746373159
726,-2.0030308168496997
727,-2.393860527868
728,-2.6187346880230997
729,-2.5445919632677
730,-2.4016871796887
731,-2.2896593230439
732,-2.3024369991464
733,-2.3358794395409
734,-2.3424870594128
735,-2.3715720846343
736,-1.8883597376698
737,-1.9101397758425
738,-1.850057961953
739,-1.8181744600164
740,-1.8173398578618
741,-1.8679437085431
742,-1.8560475074458
743,-1.8056719209913001
744,-1.8094845955496
745,-1.8454752120831
746,-1.9249944675301
747,-2.0359243483246
748,-2.1993454428597
749,-2.4297606985137
750,-2.7144905350862
751,-2.5380211427746
752,-2.287095464543
753,-2.3298061183572
754,-2.3588304369935
755,-2.2250307437868
756,-2.0537976631102
757,-1.9410079206077
758,-1.8619262540993
759,-1.8481094216415
760,-1.8721663028134001
761,-1.9927884676638
762,-2.18003688152
763,-2.4650199306487997
764,-2.4996056196292002
765,-2.5778647804676997
766,-2.3569941388278997
767,-2.3728489913337
768,-2.513013042857
769,-2.3893589984777
770,-2.4092152687917
771,-1.850945127048
772,-1.9570437771088
773,-1.9065163198406
774,-1.8818176748139999
775,-1.8519938458919
776,-1.9539022048135
777,-1.9842159214769999
778,-1.8474179960475998
779,-1.814270692685
780,-1.8244003055788
781,-1.8817145749409998
782,-1.9844225015710002
783,-2.0778899728913003
784,-2.2324021117389004
785,-2.4324874916767
786,-2.3667474091377
787,-2.237486921147
788,-2.3622803081714
789,-2.446354616585
790,-2.2592658980184
791,-2.0983042639173
792,-1.9532066140446
793,-1.8899957940074001
794,-1.8631484142284
795,-1.8700661818474
796,-1.8929573816018002
797,-2.0304661446119
798,-2.192834695606
799,-2.5142347566348997
800,-2.6068804581476
801,-2.3487166309945002
802,-2.2964659357122
803,-2.3191683442679
804,-2.3162862610522
805,-2.3415262527068
806,-1.7900663981042
807,-1.8575744791104
808,-1.949468131826
809,-1.9470100579611
810,-1.8762765256284
811,-1.9843373092795
812,-2.0555001985968
813,-1.8813893468772
814,-1.8065953126975
815,-1.8077882909515999
816,-1.838788615744
817,-1.9073044947438
818,-1.956855324048
819,-2.0216542815247003
820,-2.0997599269431997
821,-2.1013408313364996
822,-2.0770739459384
823,-2.1549673201959
824,-2.199925228041
825,-2.1779886249543
826,-2.1043270854633
827,-2.0459928746833
828,-1.9852373114061
829,-1.9413270721636
830,-1.9620071473405
831,-1.962501214925
832,-1.9788835693353999
833,-2.0550997091237
834,-2.2584169157927
835,-2.2458896286628
836,-2.1406413385746
837,-2.1626898361715
838,-2.2532597763552
839,-2.2324406618118
840,-2.2583434409917
841,-1.7804724662486
842,-1.8538748441892998
843,-1.9259198604372
844,-1.9425829668944
845,-1.8934163184871
846,-1.9314223030188
847,-1.9579358382511
848,-1.8837474239124001
849,-1.8121974804434
850,-1.7959042775612
851,-1.8039477065435998
852,-1.8262802943413998
853,-1.8468614286360001
854,-1.8723340898488
855,-1.9046516628289
856,-1.9437809567329
857,-2.0144029891466
858,-2.0476281021496
859,-2.0785233969620998
860,-2.1609346856871
861,-2.2934630504076
862,-2.2086700026325
863,-2.1465006363329997
864,-2.1543904079650003
865,-2.2460385340994
866,-2.2139517269911
867,-2.1086357597254
868,-2.0673759650762
869,-2.0901018760438
870,-2.0334742361838
871,-2.0266757805505
872,-2.0513219978294
873,-2.210472860891
874,-2.3018921885493002
875,-2.3531744831584
876,-1.8303008468981
877,-1.9632953118107
878,-2.0608698448097003
879,-2.0381386900814
880,-1.9239924071067
881,-1.8446968931757002
882,-1.86260012266
883,-1.8473681914872
884,-1.8038322707517
885,-1.790794549294
886,-1.8066507645379999
887,-1.8576671298954
888,-1.8929316044699
889,-1.9478806902813999
890,-1.9574657658302002
891,-2.0511548754908
892,-2.0012657865716
893,-1.9564207484276999
894,-2.0181750760064
895,-2.0407087084003
896,-2.1062174982021
897,-2.1835990556438
898,-2.1585417820931996
899,-2.2893593060904
900,-2.5378876470458
901,-2.5598012335614997
902,-2.3568899605800997
903,-2.0855006391107
904,-1.9844298291061
905,-1.9744644502809998
906,-1.9936205694108
907,-2.0750680994021
908,-2.1405758227131
909,-2.2441039416331
910,-2.3592429849614
911,-1.8750764446341
912,-1.9502799082209998
913,-2.1900536042725998
914,-2.1708204404893
915,-1.8912854366156
916,-1.8092061053024
917,-1.8211430102261
918,-1.8272311180964
919,-1.7914193949421
920,-1.8117753754268
921,-1.9658636648423
922,-1.9990962572701
923,-2.2139505869614
924,-2.2523682957431
925,-2.6963810158626003
926,-2.8103773143410997
927,-2.5965794382015
928,-2.2060302745776
929,-1.9801752303703999
930,-1.9724656140277
931,-1.9657399378854
932,-1.9924615054717
933,-2.0560339985739002
934,-2.1209677326078
935,-2.3596852078099
936,-2.5927278227018
937,-2.3901548050399
938,-2.0647217160306
939,-2.0280212073515
940,-1.9690055682252001
941,-2.0357769843382
942,-2.186978994259
943,-2.2313514579261
944,-2.3358531249117
945,-2.4159523773085003
946,-1.8348388839898
947,-1.8743234653618999
948,-2.0407490215448
949,-2.0033916158857
950,-1.842003287944
951,-1.7897329269283
952,-1.7863887673894001
953,-1.7914731239453
954,-1.8017007766355
955,-1.8329812194445998
956,-2.1175662267971003
957,-2.3002030937341003
958,-2.2954295085096
959,-2.8224770399225
960,-3.0373334963801
961,-2.9087609274765
962,-2.6722884883829003
963,-2.3115086031123
964,-2.0839858348013
965,-2.054914540193
966,-2.0138348357301
967,-1.9780933339153
968,-1.9941969429222
969,-2.0078870714277
970,-2.1056020380539
971,-2.1305210490215
972,-2.0877999667267
973,-1.9869446738713
974,-1.9853422255253
975,-1.9816622300209001
976,-1.9741326047255
977,-2.1034482821759997
978,-2.2455968749576
979,-2.2868507539621
980,-2.3164347421525
981,-1.7667601656525
982,-1.7746579898442998
983,-1.7868946971707
984,-1.7840844838566
985,-1.8136144141378
986,-1.8639632550284
987,-1.8667302946455
988,-1.8453728552913
989,-1.8509414673870002
990,-1.8657053430691002
991,-2.165117396217
992,-2.5247601902783
993,-2.5524802499642
994,-3.0385002202827
995,-3.0995630666092002
996,-2.8207677966893003
997,-2.4314778586814
998,-2.4045999903783
999,-2.4093787673166998
1000,-2.3250791762641003
1001,-2.1714409219040998
1002,-2.0509075874885
1003,-1.9711486400978
1004,-1.9589491013785
1005,-1.9559627195906
1006,-1.9466164546770999
1007,-1.9354036569091
1008,-1.9520092436355998
1009,-1.963503333921
1010,-1.9689929664509
1011,-2.0214324057294
1012,-2.1725826315989
1013,-2.1340635229001
1014,-2.1054082489956
1015,-2.1754683078673
1016,-1.8694724220262
1017,-1.8452039089129
1018,-1.9177771987959
1019,-1.9717846647675998
1020,-1.943969833701
1021,-2.1255666296626
1022,-2.1974184681708997
1023,-1.9873331072635
1024,-2.0525624490557997
1025,-1.9553427889147998
1026,-2.0346928755565
1027,-2.4845420571567
1028,-2.6702851535925003
1029,-2.633443942195
1030,-2.4946267014292
1031,-2.5857753777065
1032,-2.6682740141643997
1033,-2.7205952891195
1034,-2.6994817962446
1035,-2.5795822975921
1036,-2.3992794799499
1037,-2.2126953962777
1038,-2.0386120832258
1039,-1.9620842927609998
1040,-1.9297302275608
1041,-1.9224958661633
1042,-1.9336506317798001
1043,-1.9344535517361001
1044,-1.9439859236107
1045,-1.9588578659677
1046,-1.9815942787913
1047,-2.0227734061806
1048,-1.99541863053
1049,-1.9952861994127
1050,-2.0281421148747
